	mass A			
t	x	y	θ	
0.000	7.032	0.522	4.2
0.033	7.662	0.622	4.6
0.067	8.133	0.700	4.9
0.100	8.423	0.751	5.1
0.133	8.533	0.766	5.1
0.167	8.450	0.747	5.1
0.200	8.184	0.697	4.9
0.233	7.719	0.616	4.6
0.267	7.070	0.513	4.1
0.300	6.250	0.395	3.6
0.333	5.281	0.273	3.0
0.367	4.173	0.158	2.2
0.400	2.986	6.362E-2	1.2
0.433	1.712	2.847E-3	0.1
0.467	0.415	-4.005E-2	-5.5
0.500	-0.944	-7.137E-3	-179.6
0.533	-2.173	3.919E-2	-181.0
0.567	-3.375	0.125	-182.1
0.600	-4.475	0.232	-183.0
0.633	-5.459	0.351	-183.7
0.667	-6.294	0.474	-184.3
0.700	-6.967	0.587	-184.8
0.733	-7.476	0.680	-185.2
0.767	-7.809	0.748	-185.5
0.800	-7.960	0.783	-185.6
0.833	-7.939	0.785	-185.6
0.867	-7.741	0.752	-185.6
0.900	-7.374	0.688	-185.3
0.933	-6.847	0.598	-185.0
0.967	-6.173	0.496	-184.6
1.000	-5.370	0.383	-184.1
1.033	-4.455	0.271	-183.5
1.067	-3.443	0.173	-182.9
1.100	-2.360	9.309E-2	-182.3
1.133	-1.209	3.781E-2	-181.8
1.167	-0.212	-0.113	-152.1
1.200	1.001	-9.690E-2	-5.5
1.233	2.257	-5.327E-2	-1.4
1.267	3.269	7.448E-3	0.1
1.300	4.366	9.797E-2	1.3
1.333	5.440	0.212	2.2
1.367	6.266	0.315	2.9
1.400	6.494	0.453	4.0
1.433	6.967	0.540	4.4
1.467	7.445	0.610	4.7
1.500	8.379	0.593	4.0
1.533	8.492	0.598	4.0
1.567	8.220	0.789	5.5
1.600	7.861	0.739	5.4
1.633	7.238	0.746	5.9
1.667	6.500	0.624	5.5
1.700	5.614	0.500	5.1
1.733	4.543	0.371	4.7
1.766	3.372	0.258	4.4
1.800	2.136	0.171	4.6
1.833	0.856	0.111	7.4
1.866	-0.437	9.478E-2	167.8
1.900	-1.719	0.116	176.2
1.933	-2.974	0.162	176.9
1.966	-4.148	0.255	176.5
2.000	-5.186	0.353	176.1
2.033	-6.081	0.479	175.5
2.066	-6.829	0.584	175.1
2.100	-7.422	0.683	174.7
2.133	-7.827	0.731	174.7
2.166	-8.097	0.771	174.6
2.200	-8.217	0.805	174.4
2.233	-8.149	0.796	174.4
2.266	-7.932	0.763	174.5
2.300	-7.564	0.720	174.6
2.333	-7.047	0.650	174.7
2.366	-6.375	0.551	175.1
2.400	-5.595	0.443	175.5
2.433	-4.710	0.342	175.8
2.466	-3.704	0.239	176.3
2.500	-2.629	0.163	176.5
2.533	-1.487	0.128	175.1
2.566	-0.327	0.126	159.0
2.600	0.856	0.138	9.1
2.633	2.013	0.198	5.6
2.666	3.136	0.275	5.0
2.700	4.192	0.389	5.3
2.733	5.181	0.502	5.5
2.766	6.083	0.609	5.7
2.800	6.831	0.731	6.1
2.833	7.448	0.797	6.1
2.866	7.867	0.847	6.1
2.900	8.038	0.956	6.8
2.933	8.076	0.954	6.7
2.966	7.889	0.929	6.7
3.000	7.521	0.850	6.4
3.033	6.941	0.761	6.3
3.066	6.192	0.651	6.0
3.100	5.256	0.537	5.8
3.133	4.209	0.419	5.7
3.166	3.059	0.310	5.8
3.200	1.836	0.238	7.4
3.233	0.579	0.192	18.3
3.266	-0.689	0.180	165.4
3.300	-1.953	0.212	173.8
3.333	-3.150	0.272	175.1
3.366	-4.265	0.362	175.2
3.400	-5.277	0.463	175.0
3.433	-6.150	0.578	174.6
3.466	-6.865	0.681	174.3
3.500	-7.416	0.757	174.2
3.533	-7.800	0.777	174.3
3.566	-8.101	0.925	173.5
3.600	-8.174	0.963	173.3
3.633	-8.085	0.924	173.5
3.666	-7.832	0.882	173.6
3.700	-7.418	0.813	173.7
3.733	-6.866	0.724	174.0
3.766	-6.176	0.629	174.2
3.800	-5.366	0.518	174.5
3.833	-4.450	0.412	174.7
3.866	-3.440	0.334	174.4
3.900	-2.354	0.269	173.5
3.933	-1.228	0.231	169.3
3.966	-7.099E-2	0.217	108.1
4.000	1.091	0.236	12.2
4.033	2.242	0.284	7.2
4.066	3.346	0.358	6.1
4.100	4.392	0.459	6.0
4.133	5.364	0.566	6.0
4.166	6.216	0.678	6.2
4.200	6.933	0.791	6.5
4.233	7.487	0.879	6.7
4.266	7.849	0.951	6.9
4.300	8.033	0.987	7.0
4.333	8.033	0.980	7.0
4.366	7.813	0.938	6.8
4.400	7.393	0.862	6.6
4.433	6.786	0.773	6.5
4.466	5.982	0.662	6.3
4.500	5.039	0.539	6.1
4.533	3.959	0.410	5.9
4.566	2.800	0.301	6.1
4.600	1.575	0.219	7.9
4.633	0.324	0.175	28.3
4.666	-0.951	0.174	169.6
4.700	-2.195	0.211	174.5
4.733	-3.381	0.282	175.2
4.766	-4.476	0.372	175.3
4.800	-5.435	0.480	175.0
4.833	-6.262	0.600	174.5
