	mass A			
t	x	y	θ	
0.000	7.267	-14.76	-63.8
0.033	7.255	-14.77	-63.8
0.067	7.172	-14.79	-64.1
0.100	7.024	-14.81	-64.6
0.133	6.810	-14.84	-65.3
0.167	6.541	-14.87	-66.3
0.200	6.219	-14.90	-67.3
0.233	5.837	-14.93	-68.6
0.267	5.431	-14.95	-70.0
0.300	4.965	-14.97	-71.7
0.333	4.489	-14.98	-73.3
0.367	4.001	-14.99	-75.1
0.400	3.499	-14.98	-76.9
0.433	3.018	-14.98	-78.6
0.467	2.561	-14.97	-80.3
0.500	2.141	-14.96	-81.9
0.533	1.772	-14.94	-83.2
0.567	1.459	-14.93	-84.4
0.600	1.212	-14.91	-85.4
0.633	1.048	-14.90	-86.0
0.667	0.952	-14.89	-86.3
0.700	0.942	-14.89	-86.4
0.733	1.003	-14.89	-86.1
0.767	1.141	-14.89	-85.6
0.800	1.353	-14.90	-84.8
0.833	1.623	-14.91	-83.8
0.867	1.953	-14.92	-82.5
0.900	2.329	-14.93	-81.1
0.933	2.744	-14.94	-79.6
0.967	3.183	-14.94	-78.0
1.000	3.651	-14.95	-76.3
1.033	4.099	-14.94	-74.7
1.067	4.548	-14.92	-73.0
1.100	4.990	-14.90	-71.5
1.133	5.458	-14.87	-69.8
1.167	5.838	-14.85	-68.5
1.200	6.199	-14.82	-67.3
1.233	6.516	-14.80	-66.2
1.267	6.780	-14.78	-65.4
1.300	6.992	-14.76	-64.7
1.333	7.148	-14.75	-64.2
1.367	7.242	-14.75	-63.9
1.400	7.270	-14.76	-63.8
1.433	7.235	-14.77	-63.9
1.467	7.132	-14.79	-64.3
1.500	6.967	-14.81	-64.8
1.533	6.740	-14.83	-65.6
1.567	6.451	-14.86	-66.5
1.600	6.112	-14.89	-67.7
1.633	5.724	-14.92	-69.0
1.667	5.307	-14.94	-70.4
1.700	4.831	-14.97	-72.1
1.733	4.360	-14.97	-73.8
1.766	3.871	-14.98	-75.5
1.800	3.375	-14.97	-77.3
1.833	2.907	-14.96	-79.0
1.866	2.459	-14.95	-80.7
1.900	2.053	-14.94	-82.2
1.933	1.700	-14.92	-83.5
1.966	1.405	-14.91	-84.6
2.000	1.174	-14.89	-85.5
2.033	1.031	-14.88	-86.0
2.066	0.953	-14.88	-86.3
2.100	0.961	-14.87	-86.3
2.133	1.045	-14.87	-86.0
2.166	1.207	-14.88	-85.4
2.200	1.431	-14.89	-84.5
2.233	1.721	-14.90	-83.4
2.266	2.059	-14.91	-82.1
2.300	2.447	-14.92	-80.7
2.333	2.869	-14.93	-79.1
2.366	3.314	-14.93	-77.5
2.400	3.777	-14.93	-75.8
2.433	4.226	-14.92	-74.2
2.466	4.669	-14.90	-72.6
2.500	5.125	-14.87	-71.0
2.533	5.563	-14.85	-69.5
2.566	5.936	-14.82	-68.2
2.600	6.284	-14.80	-67.0
2.633	6.585	-14.78	-66.0
2.666	6.837	-14.76	-65.1
2.700	7.034	-14.75	-64.5
2.733	7.171	-14.74	-64.1
2.766	7.243	-14.74	-63.8
2.800	7.253	-14.75	-63.8
2.833	7.198	-14.76	-64.0
2.866	7.080	-14.78	-64.4
2.900	6.897	-14.81	-65.0
2.933	6.655	-14.83	-65.8
2.966	6.350	-14.86	-66.9
3.000	5.994	-14.89	-68.1
3.033	5.605	-14.92	-69.4
3.066	5.166	-14.94	-70.9
3.100	4.698	-14.95	-72.6
3.133	4.216	-14.95	-74.3
3.166	3.729	-14.96	-76.0
3.200	3.239	-14.95	-77.8
3.233	2.780	-14.94	-79.5
3.266	2.347	-14.93	-81.1
3.300	1.959	-14.92	-82.5
3.333	1.627	-14.90	-83.8
3.366	1.355	-14.89	-84.8
3.400	1.147	-14.87	-85.6
3.433	1.019	-14.86	-86.1
3.466	0.970	-14.86	-86.3
3.500	1.002	-14.86	-86.1
3.533	1.107	-14.87	-85.7
3.566	1.287	-14.88	-85.1
3.600	1.530	-14.89	-84.1
3.633	1.832	-14.90	-83.0
3.666	2.186	-14.91	-81.7
3.700	2.581	-14.92	-80.2
3.733	3.007	-14.93	-78.6
3.766	3.458	-14.93	-77.0
3.800	3.919	-14.93	-75.3
3.833	4.362	-14.92	-73.7
3.866	4.805	-14.89	-72.1
3.900	5.265	-14.86	-70.5
3.933	5.669	-14.84	-69.1
3.966	6.035	-14.82	-67.8
4.000	6.368	-14.80	-66.7
4.033	6.653	-14.78	-65.8
4.066	6.886	-14.76	-65.0
4.100	7.062	-14.75	-64.4
4.133	7.178	-14.74	-64.0
4.166	7.234	-14.74	-63.9
4.200	7.223	-14.75	-63.9
4.233	7.149	-14.77	-64.2
4.266	7.012	-14.79	-64.6
4.300	6.815	-14.81	-65.3
4.333	6.553	-14.84	-66.2
4.366	6.237	-14.87	-67.2
4.400	5.867	-14.90	-68.5
4.433	5.474	-14.92	-69.9
4.466	5.016	-14.95	-71.4
4.500	4.554	-14.96	-73.1
4.533	4.073	-14.97	-74.8
4.566	3.586	-14.97	-76.5
4.600	3.107	-14.96	-78.3
4.633	2.656	-14.95	-79.9
4.666	2.240	-14.94	-81.5
4.700	1.872	-14.93	-82.8
4.733	1.558	-14.91	-84.0
4.766	1.298	-14.90	-85.0
4.800	1.125	-14.88	-85.7
4.833	1.010	-14.88	-86.1
4.866	0.988	-14.87	-86.2
4.900	1.042	-14.87	-86.0
4.933	1.174	-14.88	-85.5
4.966	1.374	-14.89	-84.7
5.000	1.632	-14.90	-83.7
5.033	1.948	-14.91	-82.6
5.066	2.310	-14.92	-81.2
5.099	2.714	-14.93	-79.7
5.133	3.148	-14.93	-78.1
5.166	3.606	-14.93	-76.4
5.199	4.053	-14.93	-74.8
5.233	4.499	-14.92	-73.2
5.266	4.935	-14.89	-71.7
5.299	5.390	-14.86	-70.1
5.333	5.772	-14.84	-68.7
5.366	6.134	-14.82	-67.5
5.399	6.453	-14.80	-66.4
5.433	6.720	-14.78	-65.5
5.466	6.936	-14.76	-64.8
5.499	7.094	-14.75	-64.3
5.533	7.195	-14.75	-64.0
5.566	7.226	-14.75	-63.9
5.599	7.199	-14.77	-64.0
5.633	7.108	-14.78	-64.3
5.666	6.950	-14.80	-64.9
5.699	6.736	-14.83	-65.6
5.733	6.457	-14.86	-66.5
5.766	6.128	-14.89	-67.6
5.799	5.753	-14.91	-68.9
5.833	5.343	-14.94	-70.3
5.866	4.882	-14.95	-71.9
5.899	4.409	-14.96	-73.6
5.933	3.931	-14.97	-75.3
5.966	3.442	-14.96	-77.0
5.999	2.976	-14.96	-78.7
6.033	2.533	-14.95	-80.4
6.066	2.132	-14.94	-81.9
6.099	1.779	-14.92	-83.2
6.133	1.483	-14.91	-84.3
6.166	1.251	-14.89	-85.2
6.199	1.095	-14.88	-85.8
6.233	1.009	-14.88	-86.1
6.266	1.012	-14.87	-86.1
6.299	1.087	-14.87	-85.8
6.333	1.240	-14.88	-85.2
6.366	1.456	-14.89	-84.4
6.399	1.731	-14.90	-83.4
6.433	2.062	-14.91	-82.1
6.466	2.436	-14.92	-80.7
6.499	2.848	-14.93	-79.2
6.533	3.282	-14.93	-77.6
6.566	3.738	-14.93	-75.9
6.599	4.181	-14.92	-74.3
6.633	4.620	-14.91	-72.8
6.666	5.055	-14.88	-71.2
6.699	5.502	-14.85	-69.7
6.733	5.871	-14.83	-68.4
6.766	6.221	-14.81	-67.2
6.799	6.524	-14.78	-66.2
6.833	6.779	-14.77	-65.3
6.866	6.978	-14.75	-64.7
6.899	7.117	-14.74	-64.2
6.933	7.198	-14.74	-64.0
6.966	7.216	-14.75	-63.9
6.999	7.172	-14.76	-64.1
7.033	7.058	-14.78	-64.5
7.066	6.886	-14.80	-65.1
7.099	6.649	-14.83	-65.8
7.133	6.355	-14.86	-66.8
7.166	6.012	-14.89	-68.0
7.199	5.629	-14.91	-69.3
7.233	5.202	-14.93	-70.8
7.266	4.744	-14.95	-72.4
7.299	4.271	-14.95	-74.1
7.333	3.786	-14.96	-75.8
7.366	3.303	-14.95	-77.5
7.399	2.848	-14.95	-79.2
7.433	2.420	-14.93	-80.8
7.466	2.028	-14.92	-82.3
