,data_Largo5,,,
t,x,y,θ,
5.544,-3.453,6.054,119.7
5.577,-1.970,5.772,108.8
5.611,-0.738,5.662,97.4
5.644,0.105,5.785,89.0
5.677,1.095,6.145,79.9
5.711,1.911,6.445,73.5
5.744,2.193,6.793,72.1
5.778,2.131,6.723,72.4
5.811,1.717,6.287,74.7
5.844,0.818,5.931,82.1
5.878,-0.421,5.677,94.2
5.911,-1.784,5.628,107.6
5.944,-2.893,5.828,116.4
5.978,-4.050,6.205,123.1
6.011,-4.604,6.399,125.7
6.045,-4.860,6.727,125.8
6.078,-4.557,6.406,125.4
6.111,-3.967,6.221,122.5
6.145,-2.689,5.848,114.7
6.178,-1.605,5.623,105.9
6.212,-0.290,5.616,93.0
6.245,1.057,5.828,79.7
6.278,1.499,6.367,76.8
6.312,2.017,6.706,73.3
6.345,1.917,6.484,73.5
6.379,1.837,6.544,74.3
6.412,1.095,6.166,79.9
6.445,7.294E-3,5.847,89.9
6.479,-1.289,5.737,102.7
6.512,-2.571,5.777,114.0
6.546,-3.525,6.068,120.2
6.579,-4.236,6.366,123.6
6.612,-4.731,6.600,125.6
6.646,-4.660,6.603,125.2
6.679,-4.171,6.383,123.2
6.713,-3.379,6.036,119.2
6.746,-2.244,5.741,111.3
6.779,-0.974,5.609,99.9
6.813,0.620,5.705,83.8
6.846,1.126,6.195,79.7
6.880,1.515,6.386,76.7
6.913,2.109,6.703,72.5
6.946,1.623,6.415,75.8
6.980,1.412,6.276,77.3
7.013,0.433,6.017,85.9
7.047,-0.639,5.597,96.5
7.080,-1.545,5.604,105.4
7.113,-2.886,5.854,116.2
7.147,-3.906,6.163,122.4
7.180,-4.503,6.365,125.3
7.214,-4.748,6.769,125.0
7.247,-4.366,6.348,124.5
7.280,-3.700,6.104,121.2
7.314,-2.304,5.786,111.7
7.347,-1.126,5.605,101.4
7.381,1.869E-3,5.618,90.0
7.414,0.688,6.037,83.5
7.447,1.570,6.275,76.0
7.481,1.677,6.344,75.2
7.514,1.822,6.385,74.1
7.547,1.682,6.334,75.1
7.581,0.922,5.972,81.2
7.614,-0.156,5.667,91.6
7.648,-1.052,5.563,100.7
7.681,-2.631,5.745,114.6
7.714,-3.659,6.038,121.2
7.748,-4.296,6.273,124.4
7.781,-4.565,6.376,125.6
7.815,-4.477,6.366,125.1
7.848,-3.872,6.161,122.1
7.881,-3.077,5.898,117.6
7.915,-1.982,5.671,109.3
7.948,-0.732,5.580,97.5
7.982,0.314,5.799,86.9
8.015,1.195,6.150,79.0
8.048,1.505,6.275,76.5
8.082,2.080,6.499,72.2
8.115,1.504,6.270,76.5
8.149,1.189,6.162,79.1
8.182,0.323,5.729,86.8
8.215,-0.388,5.580,94.0
8.249,-1.864,5.638,108.3
8.282,-3.307,5.965,119.0
8.316,-3.998,6.186,122.9
8.349,-4.433,6.338,125.0
8.382,-4.454,6.357,125.0
8.416,-4.064,6.233,123.1
8.449,-3.432,6.017,119.7
8.483,-2.050,5.742,109.6
8.516,-1.207,5.594,102.2
8.549,0.154,5.622,88.4
8.583,1.260,5.813,77.8
8.616,1.270,6.193,78.4
8.650,1.689,6.332,75.1
8.683,1.680,6.333,75.1
8.716,1.171,6.187,79.3
8.750,0.628,5.954,84.0
8.783,-0.376,5.651,93.8
8.817,-1.291,5.575,103.0
8.850,-2.759,5.793,115.5
8.883,-3.613,6.101,120.6
8.917,-4.206,6.302,123.7
8.950,-4.125,7.348,119.3
8.984,-4.184,6.333,123.4
9.017,-3.679,6.173,120.8
9.050,-2.725,5.859,114.9
9.084,-1.739,5.650,107.1
9.117,-0.167,5.607,91.7
9.151,0.580,5.756,84.2
9.184,1.178,6.322,79.4
9.217,1.451,6.285,77.0
9.251,1.848,6.582,74.3
9.284,1.565,6.470,76.4
9.317,0.927,6.132,81.4
9.351,0.496,5.680,85.0
9.384,-0.671,5.578,96.9
9.418,-2.356,5.736,112.3
9.451,-3.092,5.977,117.4
9.484,-3.926,6.283,122.0
9.518,-4.574,6.668,124.4
9.551,-4.712,6.530,125.8
9.585,-3.818,6.257,121.4
9.618,-3.166,6.013,117.8
9.651,-2.226,5.790,111.0
9.685,-1.055,5.625,100.6
9.718,0.375,5.661,86.2
9.752,1.214,5.851,78.3
9.785,1.532,6.380,76.5
9.818,1.828,6.514,74.3
9.852,1.719,6.443,75.1
9.885,1.195,6.233,79.1
9.919,0.368,5.936,86.5
9.952,-0.686,5.642,96.9
9.985,-1.941,5.733,108.7
10.019,-2.806,5.864,115.6
10.052,-3.631,6.168,120.5
10.086,-4.254,6.466,123.3
10.119,-4.276,6.364,123.9
10.152,-4.106,6.418,122.6
10.186,-3.379,6.078,119.1
10.219,-2.656,5.917,114.2
10.253,-1.360,5.592,103.7
10.286,-0.112,5.594,91.2
10.319,0.513,6.036,85.1
10.353,1.265,6.285,78.6
10.386,1.676,6.501,75.5
